PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
52,2025-01-08,13:22:37,2,6,"Dennis, Gunnar",10157164,Left,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_REB,Undefined,3,Top,0,3,2,Sinker,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.02981,-3.024435,3.341812,2306.653119,139.479505,10:45,5.7623,-1.66187,6.24812,-19.62844,14.57178,-11.49658,1.32982,0.46572,82.30369,-6.734087,1.26799,0.420907,,,,,,,,,,,,6.91811,8.7606,1.41859,50,5.52706,-7.15419,-130.48289,-7.48267,11.90551,27.91885,-17.09778,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,eb9aff60-cdf5-11ef-aba5-ebd612b81d8f,89.55057,,,7.72612,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:22:37,2025-01-08T13:22:37.2718292-06:00,2025-01-08T19:22:37.2718292Z,,v3,5322,5322,,,,Undefined,OLE_REB,44e6cf20-46f2-44f5-81c3-da439d0ffebe,54.25242,-131.38961,13.95943,5.76106,-6.92739,-8.54889,1.65722,-7.54085,5.95275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2025-01-08,13:23:17,3,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,3,Top,1,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.03684,-1.27315,2.603429,2296.711372,138.586929,10:30,5.8042,-2.18174,6.43133,-24.59159,10.01504,-7.85567,2.58335,-0.44192,81.39652,-5.904418,1.180137,0.4234,89.92095,50.692824,44.768171,5536.726542,,,,,133.69449,,,4.84776,5.93366,1.99969,50,5.70234,-5.57277,-129.30738,-3.61525,8.18923,27.53309,-22.15044,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,0368e670-cdf6-11ef-aba5-ebd612b81d8f,89.02319,121.76189,,7.64032,,,,0.31809,2.66906,0.43581,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:23:17,2025-01-08T13:23:17.1316436-06:00,2025-01-08T19:23:17.1316436Z,,v3,5322,5322,,,,Undefined,OLE_REB,c5765cf8-b029-434f-b67d-2d5bed3e53c6,54.06904,-130.17091,13.76654,5.80483,-2.92054,-11.07522,2.1785,-5.82961,4.09462,,0.31809,59.31397,-24.74246,7.83751,-2.09994,0.48283,-0.09121,0.011,-0.0006,2.66906,102.04682,-27.00491,2.963,-0.34414,-0.00179,0.01107,-0.00216,0.00017,0.4358,58.83631,-2.20659,-1.42153,0.77572,-0.26338,0.06533,-0.01064,0.00081,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
54,2025-01-08,13:23:42,3,2,"Dennis, Gunnar",10157164,Left,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,3,Top,1,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.06142,0.805391,2.746137,2269.073768,169.383048,11:45,5.80308,-2.28431,6.10341,-36.37301,4.9565,-0.68067,3.51774,0.2006,74.93819,-5.957318,2.623688,0.462702,,,,,,,,,,,,1.13831,2.76351,2.07335,50,5.84629,-5.68541,-119.07938,0.54037,1.62911,23.56706,-28.21908,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,121e4fc0-cdf6-11ef-aba5-ebd612b81d8f,81.46157,,,7.12323,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:23:42,2025-01-08T13:23:41.8039508-06:00,2025-01-08T19:23:41.8039508Z,,v3,5322,5322,,,,Undefined,OLE_REB,49f10cea-667e-4459-aa77-130ca4fb2f27,54.39533,-119.94611,11.78353,5.80734,1.57818,-14.10954,2.28355,-5.74532,0.81456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-01-08,13:24:02,3,3,"Dennis, Gunnar",10157164,Left,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,3,Top,1,1,1,Cutter,Slider,InPlay,Undefined,LineDrive,Single,0,0,,83.19926,-0.259811,1.648734,2333.682735,232.807113,1:45,5.77909,-2.20754,5.88359,-37.32041,3.03717,2.3498,2.42768,-0.48019,76.39492,-7.1403,2.070594,0.457229,104.02278,14.914723,-12.829372,872.446929,106.82519,23.266,-26.23658,281.26203,281.26203,-16.030536,2.647858,-0.74732,1.98228,2.07303,50,5.73642,-3.56996,-120.86559,-1.77374,-1.10449,23.74968,-29.24431,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,1e6921b0-cdf6-11ef-aba5-ebd612b81d8f,82.43663,25.62075,,6.80434,,,,1.23141,2.44559,0.47092,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:24:02,2025-01-08T13:24:02.4532180-06:00,2025-01-08T19:24:02.4532180Z,LineDrive,v3,5322,5322,,,,Undefined,OLE_REB,c006be62-0dc5-4019-a88a-39458b3275f5,54.61791,-121.76962,11.87484,5.78276,-0.66057,-14.62216,2.20812,-3.52792,-0.55224,128.594342,1.23141,143.74589,-23.24544,4.45975,-0.98533,0.19865,-0.03557,0.00461,-0.00029,2.44559,39.26764,-18.41055,1.83172,-0.37934,0.08249,-0.01364,0.00167,-0.00011,0.47093,-32.73593,0.24847,0.76587,-0.27198,0.07284,-0.01448,0.00192,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
56,2025-01-08,13:24:34,4,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Furniss, Wilburn",1000092437,Left,OLE_REB,Undefined,3,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,88.95002,-1.565435,3.418511,2255.05023,125.485293,10:15,5.82364,-2.25442,6.38254,-24.4399,10.2219,-12.82327,2.34393,-0.17443,81.58662,-6.156322,1.099316,0.423738,79.28092,-16.061647,17.098406,,,,,9.56718,9.56718,15.580856,0.072719,7.66205,6.0878,2.01377,50,5.69926,-7.21929,-129.1309,-4.27473,12.95729,26.50087,-21.87899,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,31455150-cdf6-11ef-aba5-ebd612b81d8f,88.9523,2.34533,,7.3634,,,,1.42962,2.34533,0.17468,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:24:34,2025-01-08T13:24:34.1015764-06:00,2025-01-08T19:24:34.1015764Z,GroundBall,v3,5322,5322,,,,Undefined,OLE_REB,f6e84848-d526-4698-b3da-9465728ad645,54.11944,-129.97356,13.25043,5.82412,-3.57903,-10.9395,2.24988,-7.6313,6.47865,,1.42646,107.07,,,,,,,,2.34628,-32.25204,,,,,,,,0.17371,32.93577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
57,2025-01-08,13:25:05,5,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,0,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.54602,-0.593768,2.504274,2405.766198,150.325462,11:00,5.75134,-2.0049,5.8134,-36.76447,4.41075,-1.77551,2.13496,0.1773,75.76445,-7.365615,2.186178,0.461838,69.79096,13.498868,166.055367,3757.577482,,,,,19.87358,,,1.61858,2.78122,1.80066,50,5.68063,-5.17206,-119.82603,-2.44523,2.3503,23.42946,-28.1355,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,4394f860-cdf6-11ef-aba5-ebd612b81d8f,81.61406,6.7413,,6.78158,,,,2.38362,2.33728,-0.34026,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:25:05,2025-01-08T13:25:04.8608980-06:00,2025-01-08T19:25:04.8608980Z,,v3,5322,5322,,,,Undefined,OLE_REB,a6e68696-cfaa-45bb-8701-332b3972a78f,54.68803,-120.73919,11.71473,5.75456,-1.34865,-14.06775,2.00402,-5.26366,1.17515,283.168653,2.38307,-96.56765,10.60252,,,,,,,2.33867,23.81383,-20.61699,,,,,,,-0.33818,23.86585,-13.03311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
58,2025-01-08,13:25:22,5,2,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.02126,0.982151,1.232176,2228.921709,302.095117,4:00,5.75448,-1.67838,5.90641,-61.3168,-9.2541,17.80245,1.55674,0.94911,67.11033,-10.273503,4.434375,0.51932,,,,,,,,,,,,-8.61217,-4.41744,1.56965,50,5.79943,-2.95412,-107.37151,-0.04357,-9.80199,22.93044,-37.20177,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,4dc63920-cdf6-11ef-aba5-ebd612b81d8f,72.58042,,,6.91093,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:25:22,2025-01-08T13:25:21.8035412-06:00,2025-01-08T19:25:21.8035412Z,,v3,5322,5322,,,,Undefined,OLE_REB,63c5b0ab-0121-41c7-b355-d4c29633dcfd,54.5949,-108.34836,11.46522,5.76753,1.54124,-18.60089,1.6866,-2.53656,-4.90099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2025-01-08,13:25:40,5,3,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.05857,-3.532439,3.307478,2285.956742,123.983569,10:15,5.75873,-1.65971,6.35958,-27.20572,7.55307,-9.57422,0.23095,0.58986,81.90963,-8.588256,1.574644,0.42433,,,,,,,,,,,,5.93563,5.25256,1.42431,50,5.48943,-7.08938,-129.07997,-8.83267,10.01454,26.8629,-23.31197,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,58a34a40-cdf6-11ef-aba5-ebd612b81d8f,88.82811,,,7.14894,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:25:40,2025-01-08T13:25:40.1423060-06:00,2025-01-08T19:25:40.1423060Z,,v3,5322,5322,,,,Undefined,OLE_REB,21172073-525a-4fbe-b4d1-052466917b29,54.14204,-129.93911,13.43145,5.75999,-8.08709,-11.65598,1.65616,-7.40967,5.00727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2025-01-08,13:26:01,5,4,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,2,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.9629,-1.164083,2.009587,2377.951302,158.282704,11:15,5.78542,-1.78378,5.92846,-36.30329,3.97177,-1.1148,1.67921,-0.01127,76.7785,-7.838831,1.809223,0.456761,,,,,,,,,,,,1.09524,2.69311,1.62371,50,5.67157,-4.18758,-120.55923,-3.63106,1.62254,21.9971,-28.18438,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,6516b2d0-cdf6-11ef-aba5-ebd612b81d8f,82.52107,,,6.1844,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:26:01,2025-01-08T13:26:00.9925332-06:00,2025-01-08T19:26:00.9925332Z,,v3,5322,5322,,,,Undefined,OLE_REB,94c0ae92-5cff-4a28-b45d-82b5d8a5f6f8,54.57342,-121.39082,10.99855,5.7887,-2.56556,-14.09219,1.78318,-4.24892,0.81127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,2025-01-08,13:26:18,5,5,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.94004,-1.439827,2.074646,1457.99806,124.545374,10:15,5.69549,-1.93816,6.65012,-34.77774,8.76437,-10.74426,1.47836,-0.9338,72.63213,-7.959363,0.116681,0.474926,,,,,,,,,,,,6.26737,5.43536,1.80243,50,5.58435,-3.80265,-114.75171,-3.80225,8.35097,21.37367,-24.93167,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,6f76f2d0-cdf6-11ef-aba5-ebd612b81d8f,79.36484,,,6.3079,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:26:18,2025-01-08T13:26:18.4176340-06:00,2025-01-08T19:26:18.4176340Z,,v3,5322,5322,,,,Undefined,OLE_REB,c5574b00-58ca-4929-ba04-224fc892623a,53.85122,-115.46681,10.68684,5.69761,-2.96811,-12.46583,1.93433,-4.08205,4.17549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2025-01-08,13:26:35,5,6,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,3,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.6115,-0.950496,2.540724,1500.040356,125.522691,10:15,5.73102,-1.88401,6.51449,-35.34317,9.20323,-10.7543,1.9126,-0.44718,71.62434,-7.591559,0.587596,0.480372,78.66479,23.66605,-34.713357,3025.905275,85.0476,28.43875,-69.76316,200.35607,154.44224,-44.926923,2.561339,6.45796,5.54973,1.71129,50,5.64939,-4.70309,-114.14233,-2.83989,8.43195,23.03151,-24.92793,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,798ff0a0-cdf6-11ef-aba5-ebd612b81d8f,78.46509,28.43206,,6.98716,,,,3.08525,2.12496,0.52373,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:26:35,2025-01-08T13:26:35.2847060-06:00,2025-01-08T19:26:35.2847060Z,LineDrive,v3,5322,5322,,,,Undefined,OLE_REB,fbe66a86-2870-4510-a00b-3b5b60ec2160,53.98617,-114.94384,11.51575,5.73312,-1.97238,-12.46396,1.88007,-4.99653,4.21597,103.564501,3.08525,86.86292,-18.76062,3.78209,-0.73442,0.03249,0.04379,-0.01824,0.00252,2.12495,46.31271,-22.84581,2.62768,-0.56509,0.14776,-0.04433,0.01075,-0.00121,0.52372,-60.17637,-0.50331,1.9126,-0.76387,0.26894,-0.08331,0.01895,-0.00198,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
63,2025-01-08,13:26:56,5,7,"Dennis, Gunnar",10157164,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,3,Top,2,3,2,Fastball,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,86.90149,1.514073,-0.204929,2179.078659,165.747041,11:30,5.82133,-1.97203,6.33503,-25.48978,11.11816,-2.51642,5.09164,-2.37043,78.77634,-3.314262,-0.660204,0.435471,,,,,,,,,,,,1.23087,5.70138,1.98798,50,5.91967,0.55352,-126.18096,2.58267,1.97033,27.37738,-23.04739,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,85fd17a0-cdf6-11ef-aba5-ebd612b81d8f,86.55564,,,8.12515,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:26:56,2025-01-08T13:26:56.2576596-06:00,2025-01-08T19:26:56.2576596Z,,v3,5322,5322,,,,Undefined,OLE_REB,ad7b20b0-c7b8-4023-b285-66a4f0e86ddd,54.16162,-127.08069,13.68869,5.82235,3.34011,-11.52369,1.97086,0.48876,0.98517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2025-01-08,13:30:42,1,1,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Federico, Hayden",10095498,Left,OLE_REB,Undefined,4,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.811,-2.027165,-4.010103,2357.263187,196.290717,12:30,6.18167,2.55854,6.06048,-15.04221,19.22643,5.25536,3.04647,-0.72122,81.87912,-4.935366,-3.067877,0.421328,71.45783,48.678359,-12.532998,4447.015779,103.0065,84.26677,-38.59597,194.21296,114.79547,-25.213744,4.675213,-3.98134,10.90079,-2.24948,50,6.01583,8.98704,-131.39537,-5.05824,-6.86285,31.47872,-13.38374,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,0c43c980-cdf7-11ef-aba5-ebd612b81d8f,89.46108,84.26656,,8.93188,,,,0.57174,3.083,0.75177,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:30:42,2025-01-08T13:30:41.5366868-06:00,2025-01-08T19:30:41.5366868Z,Popup,v3,5322,5322,,,,Undefined,OLE_REB,7f266aec-81c4-4976-bc71-4595bf07f8d4,54.43752,-132.45421,15.73936,6.1784,-4.60805,-6.69187,-2.55566,9.21789,-3.43142,150.862792,0.57903,67.38758,-14.29959,2.4287,0.31179,-0.33189,0.08629,-0.00973,0.0004,3.08443,78.66569,-21.92345,1.44225,0.29101,-0.32552,0.11059,-0.01706,0.00099,0.75344,-15.05281,-2.8769,1.03797,-0.18677,0.03005,-0.01019,0.00237,-0.00019,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
65,2025-01-08,13:31:11,2,1,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_REB,Undefined,4,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.19035,0.298369,-2.336794,2167.206393,188.617294,12:15,6.09826,2.64165,5.94858,-17.81454,16.10292,2.26154,4.89069,0.66148,82.2909,-3.106957,-1.931122,0.419163,,,,,,,,,,,,-1.87016,8.47882,-2.45676,50,6.112,5.29351,-132.20095,0.1639,-3.27307,31.09263,-17.33473,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,1daf7930-cdf7-11ef-aba5-ebd612b81d8f,89.9231,,,8.89945,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:31:11,2025-01-08T13:31:10.8656852-06:00,2025-01-08T19:31:10.8656852Z,,v3,5322,5322,,,,Undefined,OLE_REB,08dc5bef-b879-4334-a8ea-d30c8843061b,54.54736,-133.26616,15.54632,6.09621,0.75778,-8.66737,-2.64004,5.40564,-1.63654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,2025-01-08,13:31:28,2,2,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_REB,Undefined,4,Top,1,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.36764,0.635159,-0.423684,2142.592488,101.161883,9:15,6.07305,2.8173,5.08092,-38.57628,3.10854,-8.74174,3.45715,1.68942,75.9113,-6.401504,-1.969978,0.464687,,,,,,,,,,,,4.19051,1.7963,-2.77005,50,6.1031,1.28094,-120.88765,-0.09961,6.16208,24.95132,-29.53262,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,27da0330-cdf7-11ef-aba5-ebd612b81d8f,81.11365,,,7.45634,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:31:28,2025-01-08T13:31:27.7669076-06:00,2025-01-08T19:31:27.7669076Z,,v3,5322,5322,,,,Undefined,OLE_REB,63e661dd-fe61-462c-b969-277a5613ca8c,55.41788,-122.00078,12.47566,6.07816,1.2179,-14.76631,-2.82106,1.00604,3.08104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,2025-01-08,13:31:43,2,3,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_REB,Undefined,4,Top,1,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Double,0,0,,89.72568,-1.392128,-3.847904,2361.478158,192.691493,12:30,6.05667,2.78987,6.19176,-15.54938,19.14977,4.04465,3.4724,-0.43111,81.33073,-4.392654,-3.120812,0.423966,94.37032,24.258078,27.137581,2272.026061,94.1983,42.7929,56.80382,323.19703,322.99503,38.139028,3.855929,-3.26831,10.6976,-2.50156,50,5.94365,8.57956,-130.00551,-3.57217,-5.54478,29.47335,-14.0253,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,3120e3f0-cdf7-11ef-aba5-ebd612b81d8f,88.90445,51.80689,,8.39496,,,,1.33586,3.27696,0.25791,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:31:43,2025-01-08T13:31:43.4386132-06:00,2025-01-08T19:31:43.4386132Z,FlyBall,v3,5322,5322,,,,Undefined,OLE_REB,b4bd8f46-f17b-4717-a28e-c04bb5d58cc6,54.30773,-130.97847,14.73667,6.05393,-3.10917,-7.01265,-2.7878,8.7626,-2.77239,231.054994,1.33513,112.3197,-24.40052,6.50746,-1.79978,0.51841,-0.12945,0.02004,-0.00129,3.27776,56.84117,-18.04538,0.54621,0.4193,-0.26805,0.08469,-0.01315,0.00079,0.2576,57.56831,0.11261,-1.43051,0.49393,-0.07811,-0.00098,0.00243,-0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
68,2025-01-08,13:32:24,3,1,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,4,Top,1,0,0,Cutter,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,82.68524,-2.978436,-3.016584,2184.118783,11.255029,6:30,6.14413,2.56673,4.99276,-49.52239,-7.09367,-1.66658,-0.80143,-0.42307,76.79793,-11.787883,-3.311564,0.468815,,,,,,,,,,,,-0.00185,-2.50067,-2.2746,50,5.81557,6.37935,-119.757,-8.10281,-0.0027,23.27798,-35.80309,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,493d3920-cdf7-11ef-aba5-ebd612b81d8f,80.39941,,,5.88731,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:32:24,2025-01-08T13:32:23.6965588-06:00,2025-01-08T19:32:23.6965588Z,,v3,5322,5322,,,,Undefined,OLE_REB,6bfb0bee-7fff-4282-983b-19254cf35b38,55.51198,-120.82365,11.63899,6.14928,-6.46222,-17.90155,-2.56692,6.37947,-0.00135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2025-01-08,13:32:43,3,2,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,4,Top,1,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.14354,1.030134,-1.89468,2249.588063,57.361652,8:00,6.05112,2.78964,4.86907,-52.94806,-7.38926,-13.86446,2.6143,-0.15945,73.29641,-8.495239,-4.336687,0.4858,,,,,,,,,,,,6.2615,-3.51004,-2.59071,50,6.10745,4.43657,-116.16545,0.083,8.48366,23.47908,-36.92976,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250108-OleMiss-Private-1,54976980-cdf7-11ef-aba5-ebd612b81d8f,77.58838,,,6.84713,,,,,,,d70c0e7e-ea61-4746-905a-1e8f5dc01e13,2025-01-08,19:32:43,2025-01-08T13:32:42.7868372-06:00,2025-01-08T19:32:42.7868372Z,,v3,5322,5322,,,,Undefined,OLE_REB,423c2095-6b5f-436c-9175-3e1824a7a952,55.6333,-117.29851,11.73954,6.06044,1.86517,-18.46488,-2.79493,4.02717,4.24183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
